,coms,counts,iter,m,t,total counts
0,"{u'2609400635': [u'5834325433'], u'5843802987': [u'1797270765', u'1236103277', u'1836308272', u'1614137095', u'1804549454', u'5100474743', u'6017069720', u'1769615250', u'5924097266', u'1191044977', u'1900552512', u'5305142622', u'3329850560', u'5843802987', u'1799201635', u'5874487882', u'1956504174', u'5933814982', u'3083672802', u'5885450394', u'1886903325', u'3623353053', u'5586779165', u'5466594184', u'6032198541', u'2684793101', u'5113031562', u'2013236575', u'6032769317', u'5080620052', u'5337758780', u'5154794908', u'5897716478', u'1292808363', u'5796731205', u'5361689130', u'3858062650', u'1967352625', u'1642591402', u'5677806677', u'2609400635', u'5024567361', u'2644875750', u'1617902267', u'1904671130', u'5269743490', u'5634896726', u'2816273382', u'5857120687', u'5719329180', u'2782682084', u'2482242324', u'2141246805', u'5940888575', u'1642592432', u'2210234760', u'5982059083', u'5748895046', u'5889618968', u'5461392052', u'5887940310', u'5506614901', u'6052732011', u'2162418640', u'5818983936', u'1710173801', u'2612997213', u'5754076274', u'1891656981', u'1416895913', u'3250954391', u'5057885143', u'1232221900', u'5116960772', u'5037088280', u'5936621965', u'3847403453', u'5874703703', u'2520614617', u'5889425309', u'3507777444', u'5392863813', u'5237810007', u'5928021090', u'5502828518', u'5935891935', u'5403198905', u'3960991746', u'1815418641', u'5872043022', u'2453653365', u'2947335715', u'5706044558', u'3200498577', u'3483424615', u'1937376377', u'1663088660', u'5944234477', u'5000362624', u'5539603913', u'1843633441', u'1855024094', u'1700648435', u'5368392981', u'1646029765', u'3200673035', u'5077446577', u'5657423253', u'3995086347', u'3042651083', u'3910603786', u'2651019051', u'2266784310'], u'1797270765': [u'5928021090', u'1797270765', u'1769615250', u'1614137095', u'5506614901', u'5100474743', u'6017069720', u'5466594184', u'2162418640', u'1642592432', u'1292808363', u'5706044558', u'5361689130', u'1967352625', u'3200498577', u'1900552512', u'2612997213', u'3206773285', u'1416895913', u'5514016681', u'3329850560', u'1799201635', u'1700648435', u'1642591402', u'1232221900', u'5634896726', u'1843633441', u'5626594157', u'1855024094', u'2816273382', u'1956504174', u'5116960772', u'2651019051', u'5368392981', u'3250954391', u'5885450394', u'1815418641', u'3507777444', u'1664275343', u'5392863813', u'2210234760', u'5872043022', u'2013236575', u'3910603786', u'6032769317'], u'2852761965': [u'5906185433', u'2984842892', u'5261816225', u'5913720935', u'5915549888', u'5458406696', u'2640874801', u'3697475642', u'1891656981', u'2852761965', u'5235295778', u'6016051853', u'3037994791', u'3953640415', u'5890468904', u'1617902267', u'5037562827', u'1718532517', u'5762501549', u'5037088280', u'5901198401', u'5154920066', u'3483424615', u'5558608646', u'2709814831', u'5657423253', u'2501154462', u'1760203657'], u'1664275343': [u'3280728991', u'3261055217', u'3844210815', u'1829644702', u'2328516855', u'1935562561', u'1764669250', u'2654226095', u'5706381397', u'1892007092', u'1291477752', u'5705021476', u'2303843914', u'5658656902', u'1770691990', u'1785821063', u'2277045931', u'5307354261', u'1656851485', u'5335743089', u'2026773010', u'3227910883', u'5929753366', u'2162418640', u'3830386926', u'3926197181', u'1925471775', u'2840177141', u'1277360444', u'5622289480', u'3003724880', u'5893983063', u'5937866395', u'1105018335', u'1821606457', u'2130860695', u'2816273382', u'1698930122', u'2547916923', u'5360193884', u'2453653365', u'5804034096', u'1864823034', u'1751399901', u'5501818234', u'3934198499', u'5397584604', u'2892596383', u'1880047847', u'5342301410', u'5236217710', u'2297594122', u'1459507082', u'5590124843', u'5909342713', u'3807883160', u'5593190256', u'5223980344', u'5408083772', u'5352042685', u'5458788584', u'2965214072', u'5252059525', u'2100213634', u'5622009319', u'5243005112', u'1010696821', u'1664275343', u'1767076672', u'1579993125', u'1280846847', u'5673258214', u'5103645868', u'1773071847', u'3956085619', u'1901900163', u'3758988887', u'3946154755', u'1288369910', u'5973040975', u'5170350379', u'5872070418', u'1305178931', u'5572759558']}",5,7,6,0.05000000000001137,271
